prometheus,timestamp,cpu_usage(in %),memory_usage,disk_usage(in KB)
prometheus,2025-05-08T09:18:11,1.05%,186.2,89236
prometheus,2025-05-08T09:18:27,0.00%,185.9,89420
prometheus,2025-05-08T09:18:44,0.42%,185.9,89592
prometheus,2025-05-08T09:19:00,0.21%,186,89728
prometheus,2025-05-08T09:19:17,0.24%,185.9,89920
prometheus,2025-05-08T09:19:33,0.96%,186,90096
prometheus,2025-05-08T09:19:50,0.84%,186,90248
prometheus,2025-05-08T09:20:06,0.45%,186,90412
prometheus,2025-05-08T09:20:23,0.42%,186,90604
prometheus,2025-05-08T09:20:39,0.68%,186,90796
prometheus,2025-05-08T09:20:56,0.61%,186,90916
prometheus,2025-05-08T09:21:12,0.27%,186,91120
prometheus,2025-05-08T09:21:29,0.23%,186.2,91284
prometheus,2025-05-08T09:21:45,0.00%,186.2,91468
prometheus,2025-05-08T09:22:02,0.46%,186.2,91600
prometheus,2025-05-08T09:22:19,0.25%,186.3,91796
prometheus,2025-05-08T09:22:35,0.97%,186.5,91976
prometheus,2025-05-08T09:22:52,0.00%,187,92136
prometheus,2025-05-08T09:23:08,0.67%,187.5,92288
prometheus,2025-05-08T09:23:25,0.48%,188.1,92480
prometheus,2025-05-08T09:23:41,0.50%,188.8,92672
prometheus,2025-05-08T09:23:58,1.30%,188.9,92780
prometheus,2025-05-08T09:24:14,1.31%,189.4,92992
prometheus,2025-05-08T09:24:31,1.05%,189.4,93148
prometheus,2025-05-08T09:24:47,0.52%,189.3,93324
prometheus,2025-05-08T09:25:04,0.43%,189.5,93468
prometheus,2025-05-08T09:25:20,1.15%,190.1,93668
prometheus,2025-05-08T09:25:37,0.86%,190.5,93860
prometheus,2025-05-08T09:25:53,0.00%,190.3,93996
prometheus,2025-05-08T09:26:10,0.88%,190.3,94172
prometheus,2025-05-08T09:26:27,0.67%,190.4,94356
prometheus,2025-05-08T09:26:43,0.64%,190.4,94536
prometheus,2025-05-08T09:27:00,0.36%,190.4,94672
prometheus,2025-05-08T09:27:16,0.22%,190.4,94864
prometheus,2025-05-08T09:27:33,1.73%,190.9,95032
prometheus,2025-05-08T09:27:49,0.51%,190.6,95192
prometheus,2025-05-08T09:28:06,0.88%,190.6,95348
prometheus,2025-05-08T09:28:22,0.00%,190.6,95552
prometheus,2025-05-08T09:28:39,1.13%,190.7,95740
prometheus,2025-05-08T09:28:55,0.69%,190.6,95852
prometheus,2025-05-08T09:29:12,0.19%,190.6,96064
prometheus,2025-05-08T09:29:28,0.63%,190.6,96224
prometheus,2025-05-08T09:29:45,0.39%,190.7,96408
prometheus,2025-05-08T09:30:01,1.30%,190.9,96540
prometheus,2025-05-08T09:30:18,0.89%,190.7,96732
prometheus,2025-05-08T09:30:35,0.86%,190.7,96920
prometheus,2025-05-08T09:30:51,0.69%,190.7,97076
prometheus,2025-05-08T09:31:08,0.69%,190.7,97228
prometheus,2025-05-08T09:31:24,0.90%,190.8,97428
prometheus,2025-05-08T09:31:41,0.22%,191.2,97616
prometheus,2025-05-08T09:31:57,0.43%,191.3,97732
prometheus,2025-05-08T09:32:14,0.40%,191.3,97944
prometheus,2025-05-08T09:32:30,0.59%,191.4,98096
prometheus,2025-05-08T09:32:47,0.00%,191.4,98280
prometheus,2025-05-08T09:33:03,0.00%,191.4,98424
prometheus,2025-05-08T09:33:20,0.69%,191.5,98612
prometheus,2025-05-08T09:33:36,1.68%,191.6,98804
prometheus,2025-05-08T09:33:53,0.00%,191.6,98952
prometheus,2025-05-08T09:34:09,1.57%,191.7,99124
prometheus,2025-05-08T09:34:26,0.92%,191.7,99308
prometheus,2025-05-08T09:34:43,0.21%,191.6,99496
prometheus,2025-05-08T09:34:59,1.27%,191.6,99620
prometheus,2025-05-08T09:35:16,0.20%,191.6,99820
prometheus,2025-05-08T09:35:32,1.05%,192,99988
prometheus,2025-05-08T09:35:49,0.49%,192.1,100148
prometheus,2025-05-08T09:36:05,0.88%,192.2,100300
prometheus,2025-05-08T09:36:22,0.78%,192.5,100500
prometheus,2025-05-08T09:36:38,0.75%,192.2,100692
prometheus,2025-05-08T09:36:55,0.66%,192.2,100812
prometheus,2025-05-08T09:37:11,0.44%,192.2,101020
prometheus,2025-05-08T09:37:28,0.39%,192.3,101184
prometheus,2025-05-08T09:37:44,0.60%,192.3,101368
prometheus,2025-05-08T09:38:01,0.86%,192.3,101496
prometheus,2025-05-08T09:38:18,0.93%,192.4,101692
prometheus,2025-05-08T09:38:34,0.66%,192.4,101876
prometheus,2025-05-08T09:38:51,1.03%,192.4,102028
prometheus,2025-05-08T09:39:07,0.83%,192.4,102188
prometheus,2025-05-08T09:39:24,0.89%,192.4,102380
prometheus,2025-05-08T09:39:40,0.30%,192.9,102580
prometheus,2025-05-08T09:39:57,0.50%,192.9,102688
prometheus,2025-05-08T09:40:13,0.88%,193.1,102888
prometheus,2025-05-08T09:40:30,0.56%,193.2,103056
prometheus,2025-05-08T09:40:46,0.00%,193.2,103240
prometheus,2025-05-08T09:41:03,0.21%,193.2,103380
prometheus,2025-05-08T09:41:19,0.69%,193.2,103572
prometheus,2025-05-08T09:41:36,0.85%,193.3,103760
prometheus,2025-05-08T09:41:52,0.21%,193.3,103908
prometheus,2025-05-08T09:42:09,0.96%,193.3,104072
prometheus,2025-05-08T09:42:25,0.47%,193.3,104264
prometheus,2025-05-08T09:42:42,0.67%,193.3,104444
prometheus,2025-05-08T09:42:59,1.39%,193.4,104576
prometheus,2025-05-08T09:43:15,0.24%,193.4,104780
prometheus,2025-05-08T09:43:32,15.14%,193.4,104936
prometheus,2025-05-08T09:43:48,0.48%,193.4,105104
prometheus,2025-05-08T09:44:05,0.91%,193.5,105248
prometheus,2025-05-08T09:44:21,1.60%,193.5,105444
prometheus,2025-05-08T09:44:38,0.48%,193.5,105652
prometheus,2025-05-08T09:44:54,0.07%,193.5,105772
prometheus,2025-05-08T09:45:11,0.77%,193.5,105960
prometheus,2025-05-08T09:45:27,0.00%,193.5,106140
prometheus,2025-05-08T09:45:44,0.29%,193.6,106320
prometheus,2025-05-08T09:46:00,0.41%,193.6,106448
prometheus,2025-05-08T09:46:17,0.22%,193.6,106644
prometheus,2025-05-08T09:46:34,0.78%,193.6,106820
prometheus,2025-05-08T09:46:50,0.96%,193.6,106972
prometheus,2025-05-08T09:47:07,0.26%,193.6,107132
prometheus,2025-05-08T09:47:23,1.03%,193.6,107324
prometheus,2025-05-08T09:47:40,0.75%,193.6,107516
prometheus,2025-05-08T09:47:56,0.43%,193.7,107636
prometheus,2025-05-08T09:48:13,1.02%,193.6,107836
prometheus,2025-05-08T09:48:29,0.28%,193.7,108004
prometheus,2025-05-08T09:48:46,0.00%,193.7,108188
prometheus,2025-05-08T09:49:02,0.48%,194,108324
prometheus,2025-05-08T09:49:19,0.26%,193.7,108516
prometheus,2025-05-08T09:49:35,0.41%,193.7,108704
prometheus,2025-05-08T09:49:52,0.21%,193.8,108856
prometheus,2025-05-08T09:50:08,1.03%,193.8,109008
prometheus,2025-05-08T09:50:25,0.25%,193.8,109208
prometheus,2025-05-08T09:50:42,0.70%,193.8,109384
prometheus,2025-05-08T09:50:58,0.92%,193.8,109504
prometheus,2025-05-08T09:51:15,0.72%,193.8,109712
prometheus,2025-05-08T09:51:31,0.77%,193.8,109872
prometheus,2025-05-08T09:51:48,0.48%,193.9,110040
prometheus,2025-05-08T09:52:04,0.90%,194,110184
prometheus,2025-05-08T09:52:21,1.23%,193.9,110384
prometheus,2025-05-08T09:52:37,0.77%,193.9,110576
prometheus,2025-05-08T09:52:54,0.00%,193.9,110712
prometheus,2025-05-08T09:53:10,1.06%,194.2,110900
prometheus,2025-05-08T09:53:27,0.43%,194,111076
prometheus,2025-05-08T09:53:43,0.68%,194.3,111252
prometheus,2025-05-08T09:54:00,0.30%,194,111388
prometheus,2025-05-08T09:54:16,0.17%,194.1,111584
prometheus,2025-05-08T09:54:33,0.66%,194.1,111760
prometheus,2025-05-08T09:54:49,1.06%,194.4,111912
prometheus,2025-05-08T09:55:06,0.66%,194.1,112068
prometheus,2025-05-08T09:55:23,0.32%,194.1,112268
prometheus,2025-05-08T09:55:39,1.06%,194.5,112456
prometheus,2025-05-08T09:55:56,0.38%,194.2,112572
prometheus,2025-05-08T09:56:12,0.00%,194.2,112776
prometheus,2025-05-08T09:56:29,0.22%,194.2,112944
prometheus,2025-05-08T09:56:45,0.30%,194.2,113128
prometheus,2025-05-08T09:57:02,0.85%,194.3,113256
prometheus,2025-05-08T09:57:18,0.55%,194.6,113452
prometheus,2025-05-08T09:57:35,13.93%,194.9,113636
prometheus,2025-05-08T09:57:51,0.00%,195,113804
prometheus,2025-05-08T09:58:08,1.33%,195.2,113944
prometheus,2025-05-08T09:58:24,0.63%,195.5,114144
prometheus,2025-05-08T09:58:41,0.21%,195.6,114332
prometheus,2025-05-08T09:58:57,0.80%,195.6,114444
prometheus,2025-05-08T09:59:14,0.66%,195.6,114656
prometheus,2025-05-08T09:59:31,1.22%,195.7,114808
prometheus,2025-05-08T09:59:47,0.36%,196.1,114988
prometheus,2025-05-08T10:00:04,0.24%,196.2,115136
prometheus,2025-05-08T10:00:20,0.27%,198.1,115332
prometheus,2025-05-08T10:00:37,1.75%,207.1,123708
prometheus,2025-05-08T10:00:53,0.00%,213.9,123856
prometheus,2025-05-08T10:01:10,1.44%,217.2,124024
prometheus,2025-05-08T10:01:26,0.90%,226.1,140596
prometheus,2025-05-08T10:01:43,0.52%,227.3,140780
prometheus,2025-05-08T10:01:59,0.46%,227.4,140912
prometheus,2025-05-08T10:02:16,0.00%,227.6,141112
prometheus,2025-05-08T10:02:32,0.58%,227.8,141276
prometheus,2025-05-08T10:02:49,0.37%,227.8,141432
prometheus,2025-05-08T10:03:05,1.06%,228.2,141584
prometheus,2025-05-08T10:03:22,0.40%,227.8,141788
prometheus,2025-05-08T10:03:39,0.39%,186.8,141984
prometheus,2025-05-08T10:03:55,0.58%,186.8,142100
prometheus,2025-05-08T10:04:12,0.42%,187.7,142304
prometheus,2025-05-08T10:04:28,0.49%,188.8,142468
prometheus,2025-05-08T10:04:45,0.65%,189.4,142652
prometheus,2025-05-08T10:05:01,0.43%,189.4,142788
prometheus,2025-05-08T10:05:18,0.74%,189.4,142976
prometheus,2025-05-08T10:05:34,0.90%,189.4,143160
prometheus,2025-05-08T10:05:51,0.76%,189.4,143312
prometheus,2025-05-08T10:06:07,0.81%,189.4,143472
prometheus,2025-05-08T10:06:24,0.79%,189.4,143664
prometheus,2025-05-08T10:06:40,0.19%,189.5,143864
prometheus,2025-05-08T10:06:57,0.52%,189.5,143980
prometheus,2025-05-08T10:07:13,0.83%,189.7,144176
prometheus,2025-05-08T10:07:30,0.41%,189.5,144344
prometheus,2025-05-08T10:07:46,0.00%,189.5,144524
prometheus,2025-05-08T10:08:03,0.18%,189.5,144664
prometheus,2025-05-08T10:08:20,0.54%,189.5,144852
prometheus,2025-05-08T10:08:36,0.76%,189.5,145044
prometheus,2025-05-08T10:08:53,0.20%,189.5,145192
prometheus,2025-05-08T10:09:09,1.15%,189.6,145352
prometheus,2025-05-08T10:09:26,29.22%,227,145544
prometheus,2025-05-08T10:09:42,0.25%,233.7,161720
prometheus,2025-05-08T10:09:59,0.93%,233.8,161844
prometheus,2025-05-08T10:10:15,0.22%,234.2,162048
prometheus,2025-05-08T10:10:32,0.98%,234.4,162204
prometheus,2025-05-08T10:10:48,0.44%,234.8,162372
prometheus,2025-05-08T10:11:05,1.13%,234.7,162520
prometheus,2025-05-08T10:11:21,1.20%,234.7,162716
prometheus,2025-05-08T10:11:38,14.23%,184.2,162920
prometheus,2025-05-08T10:11:54,0.06%,184.2,163040
prometheus,2025-05-08T10:12:11,0.86%,184.7,163232
prometheus,2025-05-08T10:12:28,0.19%,186.1,163412
prometheus,2025-05-08T10:12:44,0.28%,186.9,163592
prometheus,2025-05-08T10:13:01,0.51%,186.7,163720
prometheus,2025-05-08T10:13:17,0.48%,186.7,163916
prometheus,2025-05-08T10:13:34,0.55%,186.7,164100
prometheus,2025-05-08T10:13:50,1.27%,186.9,164244
prometheus,2025-05-08T10:14:07,0.47%,186.6,164404
prometheus,2025-05-08T10:14:23,0.79%,186.7,164596
prometheus,2025-05-08T10:14:40,0.07%,186.7,164796
prometheus,2025-05-08T10:14:56,0.38%,186.7,164908
prometheus,2025-05-08T10:15:13,0.80%,186.7,165108
prometheus,2025-05-08T10:15:29,0.30%,186.7,165276
prometheus,2025-05-08T10:15:46,0.00%,186.8,165460
prometheus,2025-05-08T10:16:02,0.22%,186.8,165600
prometheus,2025-05-08T10:16:19,0.71%,186.8,165788
prometheus,2025-05-08T10:16:36,0.20%,186.8,165980
prometheus,2025-05-08T10:16:52,0.19%,186.8,166128
prometheus,2025-05-08T10:17:09,0.96%,186.9,166280
prometheus,2025-05-08T10:17:25,0.23%,186.8,166484
prometheus,2025-05-08T10:17:42,0.60%,187.1,166660
prometheus,2025-05-08T10:17:58,1.24%,187.1,166780
prometheus,2025-05-08T10:18:15,0.46%,187.1,166988
prometheus,2025-05-08T10:18:31,0.86%,187.2,167148
prometheus,2025-05-08T10:18:48,0.44%,187.4,167316
prometheus,2025-05-08T10:19:04,0.91%,187.2,167460
prometheus,2025-05-08T10:19:21,0.60%,187.2,167660
prometheus,2025-05-08T10:19:37,0.59%,187.2,167856
prometheus,2025-05-08T10:19:54,0.00%,187.2,167988
prometheus,2025-05-08T10:20:10,0.83%,187.3,168180
prometheus,2025-05-08T10:20:27,0.51%,187.3,168352
prometheus,2025-05-08T10:20:43,0.65%,187.5,168528
prometheus,2025-05-08T10:21:00,0.00%,187.3,168668
prometheus,2025-05-08T10:21:17,0.19%,187.3,168860
prometheus,2025-05-08T10:21:33,0.58%,187.3,169036
prometheus,2025-05-08T10:21:50,0.71%,187.4,169188
prometheus,2025-05-08T10:22:06,0.69%,187.4,169344
prometheus,2025-05-08T10:22:23,0.44%,187.4,169544
prometheus,2025-05-08T10:22:39,0.87%,187.4,169732
prometheus,2025-05-08T10:22:56,0.50%,187.4,169848
prometheus,2025-05-08T10:23:12,0.01%,187.6,170060
prometheus,2025-05-08T10:23:29,0.20%,187.4,170220
prometheus,2025-05-08T10:23:45,0.21%,187.5,170404
prometheus,2025-05-08T10:24:02,0.43%,187.5,170536
prometheus,2025-05-08T10:24:18,0.73%,187.5,170728
prometheus,2025-05-08T10:24:35,0.67%,187.6,170916
prometheus,2025-05-08T10:24:51,0.00%,187.6,171076
prometheus,2025-05-08T10:25:08,1.04%,187.6,171216
prometheus,2025-05-08T10:25:25,0.70%,187.6,171420
prometheus,2025-05-08T10:25:41,0.22%,187.6,171604
prometheus,2025-05-08T10:25:58,0.95%,187.6,171720
prometheus,2025-05-08T10:26:14,1.10%,187.6,171932
prometheus,2025-05-08T10:26:31,1.16%,187.6,172084
prometheus,2025-05-08T10:26:47,0.21%,187.6,172264
prometheus,2025-05-08T10:27:04,0.25%,187.6,172408
prometheus,2025-05-08T10:27:20,0.20%,187.6,172608
prometheus,2025-05-08T10:27:37,1.26%,187.7,172788
prometheus,2025-05-08T10:27:53,0.00%,187.6,172936
prometheus,2025-05-08T10:28:10,1.05%,187.6,173104
prometheus,2025-05-08T10:28:26,1.49%,187.9,173292
prometheus,2025-05-08T10:28:43,0.62%,187.6,173476
prometheus,2025-05-08T10:28:59,0.58%,187.6,173608
prometheus,2025-05-08T10:29:16,0.20%,187.6,173804
prometheus,2025-05-08T10:29:32,0.65%,187.7,173972
prometheus,2025-05-08T10:29:49,0.46%,187.7,174132
prometheus,2025-05-08T10:30:06,1.10%,187.7,174280
prometheus,2025-05-08T10:30:22,0.42%,187.7,174480
prometheus,2025-05-08T10:30:39,0.20%,187.7,174680
prometheus,2025-05-08T10:30:55,0.63%,187.7,174792
prometheus,2025-05-08T10:31:12,0.41%,187.7,174996
prometheus,2025-05-08T10:31:28,0.40%,187.7,175164
prometheus,2025-05-08T10:31:45,0.64%,187.7,175344
prometheus,2025-05-08T10:32:01,0.86%,187.7,175480
prometheus,2025-05-08T10:32:18,1.35%,188,175672
prometheus,2025-05-08T10:32:34,1.02%,187.7,175852
prometheus,2025-05-08T10:32:51,0.77%,187.7,176012
prometheus,2025-05-08T10:33:07,0.73%,187.8,176164
prometheus,2025-05-08T10:33:24,0.89%,188,176364
prometheus,2025-05-08T10:33:40,0.27%,187.7,176556
prometheus,2025-05-08T10:33:57,0.43%,187.8,176672
prometheus,2025-05-08T10:34:14,0.90%,187.7,176876
prometheus,2025-05-08T10:34:30,0.94%,187.8,177036
prometheus,2025-05-08T10:34:47,0.00%,187.7,177216
prometheus,2025-05-08T10:35:03,0.00%,187.7,177360
prometheus,2025-05-08T10:35:20,0.78%,187.8,177552
prometheus,2025-05-08T10:35:36,0.77%,188,177736
prometheus,2025-05-08T10:35:53,0.00%,187.8,177892
prometheus,2025-05-08T10:36:09,1.52%,187.8,178056
prometheus,2025-05-08T10:36:26,0.67%,187.8,178240
prometheus,2025-05-08T10:36:42,0.18%,187.8,178428
prometheus,2025-05-08T10:36:59,0.70%,187.8,178548
prometheus,2025-05-08T10:37:15,0.23%,187.8,178756
prometheus,2025-05-08T10:37:32,1.06%,187.9,178916
prometheus,2025-05-08T10:37:48,0.50%,187.9,179080
prometheus,2025-05-08T10:38:05,1.14%,188,179228
prometheus,2025-05-08T10:38:22,0.66%,188.2,179432
prometheus,2025-05-08T10:38:38,0.48%,188,179628
prometheus,2025-05-08T10:38:55,0.29%,188,179748
prometheus,2025-05-08T10:39:11,0.88%,188,179944
prometheus,2025-05-08T10:39:28,0.22%,188,180120
prometheus,2025-05-08T10:39:44,12.83%,188.5,180300
prometheus,2025-05-08T10:40:01,0.50%,188.1,180428
prometheus,2025-05-08T10:40:17,0.44%,188.1,180620
prometheus,2025-05-08T10:40:34,0.78%,188.2,180808
prometheus,2025-05-08T10:40:50,1.12%,188.1,180956
prometheus,2025-05-08T10:41:07,0.22%,188.2,181116
prometheus,2025-05-08T10:41:23,1.04%,188.2,181304
prometheus,2025-05-08T10:41:40,0.00%,188.1,181508
prometheus,2025-05-08T10:41:56,0.40%,188.2,181616
prometheus,2025-05-08T10:42:13,0.91%,188.3,181816
prometheus,2025-05-08T10:42:30,0.32%,188.2,181980
prometheus,2025-05-08T10:42:46,0.00%,188.3,182168
prometheus,2025-05-08T10:43:03,0.21%,188.3,182308
prometheus,2025-05-08T10:43:19,0.71%,188.3,182496
prometheus,2025-05-08T10:43:36,0.29%,188.3,182688
prometheus,2025-05-08T10:43:52,0.24%,188.3,182836
prometheus,2025-05-08T10:44:09,0.89%,188.4,182992
prometheus,2025-05-08T10:44:25,0.19%,188.4,183192
prometheus,2025-05-08T10:44:42,0.71%,188.4,183368
prometheus,2025-05-08T10:44:58,1.05%,188.4,183492
prometheus,2025-05-08T10:45:15,0.71%,188.6,183696
prometheus,2025-05-08T10:45:31,0.92%,188.4,183852
prometheus,2025-05-08T10:45:48,14.71%,188.7,184024
prometheus,2025-05-08T10:46:04,0.91%,188.7,184168
prometheus,2025-05-08T10:46:21,0.83%,188.5,184372
prometheus,2025-05-08T10:46:38,0.20%,188.4,184576
prometheus,2025-05-08T10:46:54,0.12%,188.4,184696
prometheus,2025-05-08T10:47:11,0.87%,188.5,184888
prometheus,2025-05-08T10:47:27,0.00%,188.5,185068
prometheus,2025-05-08T10:47:44,0.41%,188.5,185240
prometheus,2025-05-08T10:48:00,0.49%,188.5,185376
prometheus,2025-05-08T10:48:17,0.64%,188.7,185568
prometheus,2025-05-08T10:48:33,0.59%,188.5,185744
prometheus,2025-05-08T10:48:50,1.05%,188.5,185896
prometheus,2025-05-08T10:49:06,0.22%,188.5,186060
prometheus,2025-05-08T10:49:23,0.66%,188.6,186252
prometheus,2025-05-08T10:49:39,0.73%,188.5,186448
prometheus,2025-05-08T10:49:56,0.41%,188.6,186568
prometheus,2025-05-08T10:50:12,0.54%,188.6,186768
prometheus,2025-05-08T10:50:29,0.28%,188.6,186936
prometheus,2025-05-08T10:50:46,0.00%,188.6,187120
prometheus,2025-05-08T10:51:02,0.63%,188.6,187252
prometheus,2025-05-08T10:51:19,0.40%,188.6,187448
prometheus,2025-05-08T10:51:35,0.59%,188.6,187628
prometheus,2025-05-08T10:51:52,0.00%,188.6,187788
prometheus,2025-05-08T10:52:08,0.46%,188.9,187940
prometheus,2025-05-08T10:52:25,0.44%,188.6,188136
prometheus,2025-05-08T10:52:41,0.37%,188.7,188320
prometheus,2025-05-08T10:52:58,0.77%,188.7,188436
prometheus,2025-05-08T10:53:14,0.90%,188.7,188644
prometheus,2025-05-08T10:53:31,0.82%,188.7,188800
prometheus,2025-05-08T10:53:47,0.78%,188.7,188976
prometheus,2025-05-08T10:54:04,0.42%,188.7,189120
prometheus,2025-05-08T10:54:20,0.90%,189,189320
prometheus,2025-05-08T10:54:37,1.07%,188.8,189512
prometheus,2025-05-08T10:54:54,0.00%,188.7,189648
prometheus,2025-05-08T10:55:10,1.29%,188.7,189828
prometheus,2025-05-08T10:55:27,1.05%,188.7,190012
prometheus,2025-05-08T10:55:43,0.60%,188.8,190192
prometheus,2025-05-08T10:56:00,0.24%,188.7,190328
prometheus,2025-05-08T10:56:16,0.22%,188.8,190520
prometheus,2025-05-08T10:56:33,0.75%,188.8,190696
prometheus,2025-05-08T10:56:49,0.69%,188.8,190848
prometheus,2025-05-08T10:57:06,0.65%,188.8,191004
prometheus,2025-05-08T10:57:22,0.21%,188.8,191208
prometheus,2025-05-08T10:57:39,0.90%,188.8,191396
prometheus,2025-05-08T10:57:55,0.62%,188.8,191508
prometheus,2025-05-08T10:58:12,0.20%,188.8,191720
prometheus,2025-05-08T10:58:28,0.40%,188.8,191880
prometheus,2025-05-08T10:58:45,0.47%,188.8,192064
prometheus,2025-05-08T10:59:02,0.88%,188.8,192196
prometheus,2025-05-08T10:59:18,0.80%,188.9,192388
prometheus,2025-05-08T10:59:35,1.54%,188.9,192576
prometheus,2025-05-08T10:59:51,0.50%,188.9,192732
prometheus,2025-05-08T11:00:08,0.83%,258.6,218928
prometheus,2025-05-08T11:00:24,0.85%,260.1,219124
prometheus,2025-05-08T11:00:41,0.20%,261.4,219316
prometheus,2025-05-08T11:00:57,0.56%,261.6,219432
prometheus,2025-05-08T11:01:14,0.57%,261.7,219640
prometheus,2025-05-08T11:01:30,0.97%,261.7,219792
prometheus,2025-05-08T11:01:47,0.00%,261.7,219976
prometheus,2025-05-08T11:02:03,0.00%,262.3,220120
prometheus,2025-05-08T11:02:20,0.47%,262.5,220312
prometheus,2025-05-08T11:02:36,1.63%,262.7,220500
prometheus,2025-05-08T11:02:53,0.00%,262.8,220648
prometheus,2025-05-08T11:03:10,1.52%,262.9,220816
prometheus,2025-05-08T11:03:26,0.84%,262.9,221004
prometheus,2025-05-08T11:03:43,0.19%,262.9,221188
prometheus,2025-05-08T11:03:59,1.44%,194.1,221312
prometheus,2025-05-08T11:04:16,0.31%,194.1,221516
prometheus,2025-05-08T11:04:32,0.73%,194.5,221680
prometheus,2025-05-08T11:04:49,0.40%,195.6,221840
prometheus,2025-05-08T11:05:05,1.43%,195.6,221992
prometheus,2025-05-08T11:05:22,0.89%,195.6,222192
prometheus,2025-05-08T11:05:38,0.62%,195.9,222384
prometheus,2025-05-08T11:05:55,0.63%,195.7,222504
prometheus,2025-05-08T11:06:11,0.44%,196,222712
prometheus,2025-05-08T11:06:28,0.42%,196,222876
prometheus,2025-05-08T11:06:44,0.62%,195.7,223056
prometheus,2025-05-08T11:07:01,1.13%,195.7,223184
prometheus,2025-05-08T11:07:18,0.76%,195.8,223380
prometheus,2025-05-08T11:07:34,0.74%,195.8,223564
prometheus,2025-05-08T11:07:51,14.45%,196.1,223716
prometheus,2025-05-08T11:08:07,0.58%,196.2,223872
prometheus,2025-05-08T11:08:24,0.90%,195.9,224068
prometheus,2025-05-08T11:08:40,0.24%,195.9,224264
prometheus,2025-05-08T11:08:57,0.43%,195.9,224372
prometheus,2025-05-08T11:09:13,0.65%,195.9,224576
prometheus,2025-05-08T11:09:30,0.52%,195.9,224740
prometheus,2025-05-08T11:09:46,0.00%,195.9,224924
prometheus,2025-05-08T11:10:03,0.21%,196,225064
prometheus,2025-05-08T11:10:19,0.72%,196,225256
prometheus,2025-05-08T11:10:36,0.95%,196,225444
prometheus,2025-05-08T11:10:52,0.21%,196,225592
prometheus,2025-05-08T11:11:09,1.24%,196,225752
prometheus,2025-05-08T11:11:26,0.45%,196,225948
prometheus,2025-05-08T11:11:42,0.76%,196,226124
prometheus,2025-05-08T11:11:59,1.16%,196.1,226256
prometheus,2025-05-08T11:12:15,0.20%,196.1,226464
prometheus,2025-05-08T11:12:32,1.18%,196.2,226616
prometheus,2025-05-08T11:12:48,0.78%,196.2,226784
prometheus,2025-05-08T11:13:05,1.32%,196.2,226928
prometheus,2025-05-08T11:13:21,1.33%,196.2,227124
prometheus,2025-05-08T11:13:38,0.52%,196.4,227332
prometheus,2025-05-08T11:13:54,0.05%,196.2,227448
prometheus,2025-05-08T11:14:11,1.12%,196.3,227644
prometheus,2025-05-08T11:14:27,0.00%,196.3,227820
prometheus,2025-05-08T11:14:44,0.38%,196.3,228000
prometheus,2025-05-08T11:15:01,0.38%,196.3,228128
prometheus,2025-05-08T11:15:17,0.22%,196.3,228320
prometheus,2025-05-08T11:15:34,0.60%,196.4,228504
prometheus,2025-05-08T11:15:50,1.07%,196.3,228652
prometheus,2025-05-08T11:16:07,0.45%,196.5,228812
prometheus,2025-05-08T11:16:23,1.30%,196.5,229000
prometheus,2025-05-08T11:16:40,0.24%,196.5,229196
